1777470388,922542500,map,2.796683400171279,1.5158345125211528,0.0,0,0,0.9688072204589844,2.881395699565673,-1.4716596104291266,0.0,1,1,0.9681551456451416,7.787790153897324,5.433312044235866,0.0,0,2,0.838937520980835,7.9824850107324705,1.629339058025894,0.0,0,3,0.8732268214225769
1777470389,22650505,map,2.798556572621507,1.5168384982793273,0.0,0,0,0.9692838191986084,2.8816361132084403,-1.4705266849344056,0.0,1,1,0.9686955809593201,7.791288935157902,5.432913678110295,0.0,0,2,0.8444251418113708,7.989411731701555,1.630117887241779,0.0,0,3,0.8773927688598633
1777470389,122587463,map,2.8012475299262913,1.5192229018806143,0.0,0,0,0.9700509905815125,2.882451644192192,-1.4676654886046658,0.0,1,1,0.9695612788200378,7.795727399929785,5.4327594457332955,0.0,0,2,0.8540837168693542,8.003555252854166,1.6325955596189956,0.0,0,3,0.8846056461334229
1777470389,222601962,map,2.8020148451108904,1.5218237992828885,0.0,0,0,0.9703510403633118,2.88329993970788,-1.4646198419750251,0.0,1,1,0.9699132442474365,7.795644733216627,5.436446913094842,0.0,0,2,0.8583223223686218,8.007110216915818,1.6347822948522082,0.0,0,3,0.8878231048583984
1777470389,322807126,map,2.8035284167835726,1.526773259321828,0.0,0,0,0.9708303213119507,2.884428612264547,-1.4581461734949004,0.0,1,1,0.9704940319061279,7.7942204812765725,5.44232984822113,0.0,0,2,0.8658767938613892,8.013936776316026,1.6399238469925421,0.0,0,3,0.893474817276001
1777470389,422640663,map,2.8045935603179313,1.5289838113894856,0.0,0,0,0.9710173010826111,2.8848095115008943,-1.4548560404607214,0.0,1,1,0.9707320928573608,7.793773427327815,5.4449999017232695,0.0,0,2,0.869230329990387,8.016071801588192,1.6421467454039784,0.0,0,3,0.8959913849830627
1777470389,522539719,map,2.807782459220684,1.5318981365235615,0.0,0,0,0.9713103771209717,2.8869042625529664,-1.448923790604213,0.0,1,1,0.9710973501205444,7.796631606024974,5.4497733508311805,0.0,0,2,0.8751609325408936,8.016804457058914,1.6452797756584319,0.0,0,3,0.9005315899848938
1777470389,623427396,map,2.810806756403859,1.5343104353220398,0.0,0,0,0.971528947353363,2.892295225860017,-1.4423953077006968,0.0,1,1,0.9713311791419983,7.803010086122734,5.4558438871839385,0.0,0,2,0.8802060484886169,8.015285889410128,1.6477740358582222,0.0,0,3,0.9044632315635681
1777470389,722573517,map,2.8132583744331123,1.5363775518756195,0.0,0,0,0.9716970920562744,2.900050664305877,-1.4330396412801292,0.0,1,1,0.9714893102645874,7.805887854741448,5.461221025174324,0.0,0,2,0.8846571445465088,8.013776899210903,1.650414122015405,0.0,0,3,0.9078468680381775
1777470389,822649837,map,2.8144658594328935,1.5374390414475976,0.0,0,0,0.9717626571655273,2.905414572637659,-1.4266466539518827,0.0,1,1,0.9715405106544495,7.806795150119806,5.4636975276402735,0.0,0,2,0.8866769671440125,8.012703007204786,1.6521623115407766,0.0,0,3,0.9093669652938843
1777470389,922742227,map,2.8168401539594354,1.5392107691755945,0.0,0,0,0.9718679189682007,2.9130171132697154,-1.4211973994343716,0.0,1,1,0.969658374786377,7.809803459054878,5.468811926921792,0.0,0,2,0.8903149366378784,8.009575437518626,1.6558421756758244,0.0,0,3,0.9121199250221252,8.071928839798558,-1.443686111223645,0.0,2,8,0.7209081649780273
1777470390,22389552,map,2.817717996136965,1.540083054065976,0.0,0,0,0.9719128012657166,2.9130171132697154,-1.4211973994343716,0.0,1,1,0.9677814841270447,7.81245380472142,5.471791146927034,0.0,0,2,0.8919402360916138,8.008296407039456,1.6578866625548518,0.0,0,3,0.913353443145752,17.543449486690747,4.533167294184738,0.0,0,6,0.669937789440155,8.067175948672672,-1.4410557782010416,0.0,2,8,0.7463527917861938
1777470390,122438026,map,2.8192860882962245,1.5415910461593634,0.0,0,0,0.9719868302345276,2.9130171132697154,-1.4211973994343716,0.0,1,1,0.9640495777130127,7.819040707765525,5.478192024074971,0.0,0,2,0.894869863986969,8.00480206260387,1.6617155778539427,0.0,0,3,0.9156006574630737,17.5557161732092,4.539146773983267,0.0,0,6,0.6837067604064941,8.065036781509873,-1.4356415212601656,0.0,2,8,0.7847335338592529
1777470390,222417543,map,2.8201274196976884,1.542144440218797,0.0,0,0,0.9720159769058228,2.9130171132697154,-1.4211973994343716,0.0,1,1,0.9621943235397339,7.822776633706498,5.48147109957781,0.0,0,2,0.8961939811706543,8.004043534872908,1.6633977499954269,0.0,0,3,0.916599690914154,17.562088847790704,4.541801424371768,0.0,0,6,0.6900714039802551,8.063714407195045,-1.4339834191526872,0.0,2,8,0.7996131777763367
1777470390,322625003,map,2.821753104404455,1.5432577085965178,0.0,0,0,0.9720611572265625,2.9130171132697154,-1.4211973994343716,0.0,1,1,0.9585052728652954,7.831966953585834,5.488249667913462,0.0,0,2,0.8985792398452759,8.003870458957838,1.6667178593729122,0.0,0,3,0.9183873534202576,17.623806012246874,1.6685331406957276,0.0,0,5,0.6784494519233704,17.575157360192854,4.546997380308992,0.0,0,6,0.7018755674362183,8.066708961236177,-1.4309994805519481,0.0,2,8,0.8232813477516174
1777470390,422516715,map,2.8225371929382423,1.5435343062615676,0.0,0,0,0.9720805883407593,2.9130171132697154,-1.4211973994343716,0.0,1,1,0.9566712975502014,7.835445771693327,5.4910799751797414,0.0,0,2,0.8996900320053101,8.002548490143392,1.6678501673813295,0.0,0,3,0.9192212224006653,17.62400647146874,1.6707251714422529,0.0,0,5,0.6855950355529785,17.5819438217956,4.54908604306527,0.0,0,6,0.7073555588722229,8.071937488382634,-1.429620902354404,0.0,2,8,0.8327611088752747
1777470390,522584547,map,2.823975215375617,1.54385509523975,0.0,0,0,0.9721134901046753,2.9130171132697154,-1.4211973994343716,0.0,1,1,0.9530243873596191,7.839264776014035,5.496096263634083,0.0,0,2,0.9017758369445801,8.001218103143884,1.6697406437410318,0.0,0,3,0.9207170605659485,17.624384917458496,1.674988809194567,0.0,0,5,0.6988077163696289,17.595741507927773,4.553371224999756,0.0,0,6,0.7175583839416504,8.074584521070998,-1.4293885385016163,0.0,2,8,0.8487107157707214
1777470390,623044026,map,2.824578219617751,1.5436739474774361,0.0,0,0,0.9721300005912781,2.9130171132697154,-1.4211973994343716,0.0,1,1,0.9512113332748413,7.83921752597379,5.497844157445292,0.0,0,2,0.9027677774429321,8.000055981948544,1.6703546356754366,0.0,0,3,0.9214068651199341,17.624566084494393,1.676508258545682,0.0,0,5,0.7049251794815063,17.602795028106335,4.555151284647321,0.0,0,6,0.722313404083252,8.073748879560515,-1.4287790557050812,0.0,2,8,0.8554492592811584
1777470390,722428818,map,2.825853014487214,1.5425525751677074,0.0,0,0,0.9721603989601135,2.9130171132697154,-1.4211973994343716,0.0,1,1,0.9476058483123779,7.8392014436055275,5.499667101293928,0.0,0,2,0.9046058058738708,7.997544517601682,1.670567989720205,0.0,0,3,0.9226714372634888,17.625291745412916,1.6786654033146007,0.0,0,5,0.7162796854972839,17.61619982018486,4.558114297053464,0.0,0,6,0.7312189340591431,8.073893101426805,-1.4297551515007278,0.0,2,8,0.8601359724998474
1777470390,822436679,map,2.826557884555149,1.541498702350108,0.0,0,0,0.9721750617027283,2.9130171132697154,-1.4211973994343716,0.0,1,1,0.9458133578300476,7.8395346650761155,5.499950259191366,0.0,0,2,0.9054517149925232,7.996353404043892,1.6703728968564544,0.0,0,3,0.9232480525970459,17.62595311687971,1.6796798898785803,0.0,0,5,0.7215508222579956,17.62253067638473,4.559539777542572,0.0,0,6,0.735392153263092,8.070869436698944,-1.4299936411702405,0.0,2,8,0.8657492995262146
1777470390,922488463,map,2.828769375802962,1.5368927183927308,0.0,0,0,0.9722058773040771,2.9130171132697154,-1.4211973994343716,0.0,1,1,0.9422485828399658,7.838538397462478,5.499980413299494,0.0,0,2,0.9070382714271545,7.993650706788238,1.6691491658471216,0.0,0,3,0.9243101477622986,17.627352213597657,1.6810181823483177,0.0,0,5,0.7313763499259949,17.653463386758897,4.55123589688998,0.0,0,6,0.7428947687149048,8.070869436698944,-1.4299936411702405,0.0,2,8,0.8627615571022034,8.213989223370827,-1.5008218008191427,0.0,2,11,0.6846199035644531
1777470391,22520861,map,2.831376097439212,1.5320552531098472,0.0,0,0,0.9722159504890442,2.9130171132697154,-1.4211973994343716,0.0,1,1,0.9404762387275696,7.8374644262007465,5.499840820264662,0.0,0,2,0.9077787399291992,7.992196426161556,1.6677215338680225,0.0,0,3,0.9248000383377075,17.627976366463983,1.681497523754824,0.0,0,5,0.7359617352485657,17.671793842060605,4.536008591027011,0.0,0,6,0.7464024424552917,8.070869436698944,-1.4299936411702405,0.0,2,8,0.8612753748893738,8.222030594485393,-1.5419951215198913,0.0,2,11,0.7149226665496826
1777470391,122361969,map,2.8446049055631972,1.5206667418235478,0.0,0,0,0.9721304178237915,2.9130171132697154,-1.4211973994343716,0.0,1,1,0.9369515180587769,7.837711573525504,5.500105632206585,0.0,0,2,0.9091072678565979,7.9886545581775215,1.6650381928166744,0.0,0,3,0.9257072806358337,17.628695537697137,1.6829069735129625,0.0,0,5,0.7445479035377502,17.712124534399177,4.490681224470428,0.0,0,6,0.7529723048210144,8.079880957620935,-1.441339628316392,0.0,2,8,0.8712956309318542,8.235514393792394,-1.6295810831857627,0.0,2,11,0.759898841381073
1777470391,225225665,map,2.8446049055631972,1.5206667418235478,0.0,0,0,0.968364953994751,2.9130171132697154,-1.4211973994343716,0.0,1,1,0.9334531426429749,7.839037669299846,5.5020002810702975,0.0,0,2,0.9102705717086792,7.98597763138728,1.6628743709422593,0.0,0,3,0.9265002012252808,17.63002884515323,1.6843000774333048,0.0,0,5,0.7524015307426453,17.753993459672927,4.441432496662201,0.0,0,6,0.758999228477478,8.079386204807605,-1.4419472235778152,0.0,2,8,0.8743764758110046,17.786348275309674,4.656855292205711,0.0,0,9,0.6707795858383179,8.254119367545918,-1.6982805161672927,0.0,2,11,0.7914644479751587
1777470391,322403381,map,2.8446049055631972,1.5206667418235478,0.0,0,0,0.9664930701255798,2.9130171132697154,-1.4211973994343716,0.0,1,1,0.9317137002944946,7.840023899207601,5.502575845085262,0.0,0,2,0.9108062386512756,7.984896377164026,1.6617975774702611,0.0,0,3,0.9268595576286316,17.63067183075774,1.6850515394771544,0.0,0,5,0.7560838460922241,17.77506643793082,4.417354193308335,0.0,0,6,0.761827290058136,8.08751005898986,-1.4686193048305614,0.0,2,8,0.8781871795654297,17.791786481646685,4.65628397664569,0.0,0,9,0.6776151657104492,8.265470618122245,-1.7258576128893544,0.0,2,11,0.8039059042930603
1777470391,422257370,map,2.8446049055631972,1.5206667418235478,0.0,0,0,0.9627710580825806,2.9130171132697154,-1.4211973994343716,0.0,1,1,0.928254246711731,7.841417832287032,5.502836935296788,0.0,0,2,0.9118121266365051,7.983350503582097,1.6596474271646806,0.0,0,3,0.9275097250938416,17.632049967989676,1.6864216099084115,0.0,0,5,0.7630007266998291,17.796301545741965,4.39299927399628,0.0,0,6,0.7633735537528992,8.08689574802248,-1.4688287035309975,0.0,2,8,0.8804550766944885,17.80197028898343,4.655262750899568,0.0,0,9,0.6903082132339478,8.290539305814534,-1.7721544510077611,0.0,2,11,0.8241114020347595
1777470391,522702524,map,2.8446049055631972,1.5206667418235478,0.0,0,0,0.9609207510948181,2.9130171132697154,-1.4211973994343716,0.0,1,1,0.926534116268158,7.841698877809171,5.503146201888477,0.0,0,2,0.9122808575630188,7.982462670459468,1.6590781566143487,0.0,0,3,0.9278081059455872,17.632750183140864,1.6874086906450692,0.0,0,5,0.7662508487701416,17.796301545741965,4.39299927399628,0.0,0,6,0.7622098922729492,8.08689574802248,-1.4688287035309975,0.0,2,8,0.8789073824882507,17.806667025043637,4.655253824462564,0.0,0,9,0.6962072849273682,8.304928414678976,-1.789556821551827,0.0,2,11,0.8323893547058105
1777470391,624791291,map,2.8446049055631972,1.5206667418235478,0.0,0,0,0.957241415977478,2.9130171132697154,-1.4211973994343716,0.0,1,1,0.9231129288673401,7.842310037210331,5.504147241558459,0.0,0,2,0.9131441712379456,7.981095858700222,1.6591087826475428,0.0,0,3,0.9283462166786194,17.634025149742854,1.6912129412968444,0.0,0,5,0.772370457649231,17.804557476728082,4.507603971759178,0.0,0,16,0.8480252027511597,8.08689574802248,-1.4688287035309975,0.0,2,8,0.8758282661437988,8.337423235429158,-1.8138022698223282,0.0,2,11,0.8462082147598267,12.836927008259082,1.6464989819860922,0.0,0,13,0.6769054532051086
1777470391,722383298,map,2.8446049055631972,1.5206667418235478,0.0,0,0,0.9554123282432556,2.9130171132697154,-1.4211973994343716,0.0,1,1,0.9214118123054504,7.842869412506254,5.504309944447771,0.0,0,2,0.9135432839393616,7.981034650155298,1.6588641797606418,0.0,0,3,0.9285842776298523,17.634715931882,1.6925587719432618,0.0,0,5,0.7752531170845032,17.80656100316658,4.509798105675444,0.0,0,16,0.8482764959335327,8.086338423554215,-1.4675124675696793,0.0,2,8,0.8798651099205017,8.354736813773243,-1.8234218781955152,0.0,2,11,0.8520157933235168,12.837127806375763,1.648515118784634,0.0,0,13,0.6908791661262512
1777470391,822384853,map,2.8446049055631972,1.5206667418235478,0.0,0,0,0.9517749547958374,2.9130171132697154,-1.4211973994343716,0.0,1,1,0.9180282950401306,7.845344908814278,5.505285654035553,0.0,0,2,0.9142583012580872,7.980966685693071,1.658277618272042,0.0,0,3,0.9290207624435425,17.63579943059539,1.6943721241347822,0.0,0,5,0.7807002663612366,17.810521324069157,4.513978060124937,0.0,0,16,0.8487600684165955,8.08675085728633,-1.4677094528865318,0.0,2,8,0.8821052312850952,8.372424498104998,-1.8319162947761434,0.0,2,11,0.8557624816894531,12.837896472571089,1.651356589880147,0.0,0,13,0.7151796817779541,12.752332357368935,5.508075905653929,0.0,0,14,0.6747023463249207
1777470391,922696925,map,2.8446049055631972,1.5206667418235478,0.0,0,0,0.9499666690826416,2.9130171132697154,-1.4211973994343716,0.0,1,1,0.9163458347320557,7.847446419606579,5.506547629243422,0.0,0,2,0.9145702123641968,7.9807926848257,1.6580819891111938,0.0,0,3,0.9292228817939758,17.6364316197816,1.6955786600963645,0.0,0,5,0.7832690477371216,17.812453128990867,4.516067628711929,0.0,0,16,0.8489927053451538,8.088662720763049,-1.4666716671967461,0.0,2,8,0.885531485080719,8.372424498104998,-1.8319162947761434,0.0,2,11,0.854300320148468,12.838229023437613,1.65272515476192,0.0,0,13,0.7258026003837585,12.61039972604324,8.648653380226152,0.0,1,12,0.669622004032135,12.752974934335466,5.5109687080392185,0.0,0,14,0.6869340538978577
1777470392,22609163,map,2.8446049055631972,1.5206667418235478,0.0,0,0,0.9481651782989502,2.9130171132697154,-1.4211973994343716,0.0,1,1,0.9146695137023926,7.8500233412028395,5.5074644471256775,0.0,0,2,0.9148627519607544,7.980785298054573,1.6574361598666136,0.0,0,3,0.9294126033782959,17.637066284519587,1.6961568430678993,0.0,0,5,0.7857437133789062,17.814459836012396,4.517775923276643,0.0,0,16,0.8492193222045898,8.08803817961892,-1.4655739135609063,0.0,2,8,0.8887274861335754,8.372424498104998,-1.8319162947761434,0.0,2,11,0.852843165397644,12.838587959496266,1.652709634884451,0.0,0,13,0.7355672717094421,12.611329486308168,8.649214905873793,0.0,1,12,0.6800044178962708,12.753794993749691,5.512230205891084,0.0,0,14,0.6981956362724304
1777470392,122674101,map,2.8446049055631972,1.5206667418235478,0.0,0,0,0.9445827007293701,2.9130171132697154,-1.4211973994343716,0.0,1,1,0.9113352298736572,7.855677494155081,5.509055207108448,0.0,0,2,0.9153985977172852,7.981683603519248,1.6555696202397778,0.0,0,3,0.9297491908073425,17.637997658388525,1.6967901056498478,0.0,0,5,0.7904321551322937,17.81844372086601,4.520530299348756,0.0,0,16,0.8496569991111755,8.08803817961892,-1.4655739135609063,0.0,2,8,0.8855793476104736,8.372424498104998,-1.8319162947761434,0.0,2,11,0.8499436974525452,12.839486125905001,1.651052845865171,0.0,0,13,0.7528781294822693,12.613415301866333,8.648425715309594,0.0,1,12,0.6987206935882568,12.755348878254702,5.512839311390877,0.0,0,14,0.7182073593139648
1777470392,222335913,map,2.8446049055631972,1.5206667418235478,0.0,0,0,0.9428015947341919,2.9130171132697154,-1.4211973994343716,0.0,1,1,0.9096771478652954,7.85825933262714,5.510294133883869,0.0,0,2,0.9156448245048523,7.982403416605366,1.655136156479401,0.0,0,3,0.9298976063728333,17.63859539472629,1.6973787010771821,0.0,0,5,0.7926473617553711,17.820353462467864,4.522225142100497,0.0,0,16,0.8498669862747192,8.087733958003994,-1.4648648516517035,0.0,2,8,0.8887630701065063,8.372424498104998,-1.8319162947761434,0.0,2,11,0.8485013246536255,12.83991308603348,1.6511541588552154,0.0,0,13,0.7605743408203125,12.613997156145269,8.648575081253696,0.0,1,12,0.7071701288223267,12.755874588965195,5.513940526076936,0.0,0,14,0.7271166443824768
1777470392,322636972,map,2.8446049055631972,1.5206667418235478,0.0,0,0,0.9392594695091248,2.9130171132697154,-1.4211973994343716,0.0,1,1,0.9063791036605835,7.861655625901227,5.513528287443805,0.0,0,2,0.9161154627799988,7.982227117823787,1.6549083427527402,0.0,0,3,0.9301924109458923,17.63859539472629,1.6973787010771821,0.0,0,5,0.7901421189308167,17.822206307902345,4.524134493841797,0.0,0,16,0.8486285209655762,8.087556289151953,-1.4623271956700148,0.0,2,8,0.8943672776222229,8.372424498104998,-1.8319162947761434,0.0,2,11,0.8456312417984009,12.841308144818093,1.6531540229513768,0.0,0,13,0.7743424773216248,12.613337638825515,8.650024740989453,0.0,1,12,0.7225316166877747,12.755866397808415,5.517608054918579,0.0,0,14,0.7431102395057678
1777470392,425144353,map,2.8446049055631972,1.5206667418235478,0.0,0,0,0.9357438087463379,2.9130171132697154,-1.4211973994343716,0.0,1,1,0.9031049013137817,7.861331042414247,5.515994763770108,0.0,0,2,0.916593611240387,7.981246785555797,1.6571559907891065,0.0,0,3,0.9304604530334473,17.63859539472629,1.6973787010771821,0.0,0,5,0.7876526713371277,17.825435720614905,4.528295266177562,0.0,0,16,0.849097728729248,8.085407347426104,-1.460132482197679,0.0,2,8,0.8991664052009583,8.372424498104998,-1.8319162947761434,0.0,2,11,0.8427805304527283,12.842282631004329,1.6558762091615085,0.0,0,13,0.7863075733184814,12.610478279213716,8.652106202235833,0.0,1,12,0.7361317873001099,12.753108652351598,5.521441187604148,0.0,0,14,0.75709068775177
1777470392,522453399,map,2.8446049055631972,1.5206667418235478,0.0,0,0,0.9339959025382996,2.9130171132697154,-1.4211973994343716,0.0,1,1,0.9014766216278076,7.860089168386438,5.516426356846258,0.0,0,2,0.9168364405632019,7.980189908748941,1.6573738667165105,0.0,0,3,0.9305952191352844,17.63859539472629,1.6973787010771821,0.0,0,5,0.786413848400116,17.827168721797538,4.530236715496192,0.0,0,16,0.8493217825889587,8.08407713668489,-1.4593765463971553,0.0,2,8,0.9013015627861023,8.372424498104998,-1.8319162947761434,0.0,2,11,0.8413623571395874,12.843133585193135,1.6568711011987196,0.0,0,13,0.7917028665542603,12.610109519815953,8.652882942203027,0.0,1,12,0.7423280477523804,12.752147820765586,5.522870515020823,0.0,0,14,0.7634094953536987
1777470392,623213822,map,2.8446049055631972,1.5206667418235478,0.0,0,0,0.9305194616317749,2.9130171132697154,-1.4211973994343716,0.0,1,1,0.8982377052307129,7.8559473955599,5.515877353095616,0.0,0,2,0.9173223972320557,7.9803185395264205,1.6578684054763309,0.0,0,3,0.9308099746704102,17.639312898865445,1.6983641055743597,0.0,0,5,0.7875804305076599,17.830947880112788,4.533819282156888,0.0,0,16,0.8497487306594849,8.082679461717223,-1.4574399426814568,0.0,2,8,0.9050906300544739,8.372424498104998,-1.8319162947761434,0.0,2,11,0.8385403156280518,12.844904091333534,1.657977657115023,0.0,0,13,0.8014989495277405,12.611759800724002,8.6537643131201,0.0,1,12,0.7536599636077881,12.75253878970017,5.524791539487226,0.0,0,14,0.7748563289642334
1777470392,722340921,map,2.8446049055631972,1.5206667418235478,0.0,0,0,0.9287909269332886,2.9130171132697154,-1.4211973994343716,0.0,1,1,0.896626889705658,7.853901563954759,5.514735547024469,0.0,0,2,0.9175565242767334,7.979463583480391,1.657732416049123,0.0,0,3,0.9309239983558655,17.640154307866908,1.6986682072492865,0.0,0,5,0.789893388748169,17.83294801360398,4.535086406699986,0.0,0,16,0.8499538898468018,8.08191419556791,-1.4576547534473796,0.0,2,8,0.9067813158035278,8.372424498104998,-1.8319162947761434,0.0,2,11,0.8371363282203674,12.845945959223679,1.6572541041402136,0.0,0,13,0.8059535622596741,12.613450730858101,8.65304843559705,0.0,1,12,0.7588647603988647,12.753359238633086,5.524458594093573,0.0,0,14,0.7800681591033936
1777470392,822621241,map,2.8446049055631972,1.5206667418235478,0.0,0,0,0.9253531098365784,2.9130171132697154,-1.4211973994343716,0.0,1,1,0.8934226632118225,7.85316418156401,5.509790914452456,0.0,0,2,0.9179751873016357,7.979154165555474,1.6555738658641308,0.0,0,3,0.931119441986084,17.642155058477638,1.6981457764079209,0.0,0,5,0.7942689657211304,17.837055635274503,4.537091655638385,0.0,0,16,0.8503481149673462,8.080308503926197,-1.4598229182615425,0.0,2,8,0.9098126888275146,8.372424498104998,-1.8319162947761434,0.0,2,11,0.8343425393104553,12.848090687576386,1.6543814200331801,0.0,0,13,0.8140929937362671,12.615842025311693,8.650054202480852,0.0,1,12,0.7685026526451111,12.755060155482335,5.52244223820831,0.0,0,14,0.7896144390106201
1777470392,922511034,map,2.8446049055631972,1.5206667418235478,0.0,0,0,0.9236437082290649,2.9130171132697154,-1.4211973994343716,0.0,1,1,0.8918290734291077,7.856638395617165,5.504549157104006,0.0,0,2,0.918145477771759,7.979154114517035,1.6546616400528702,0.0,0,3,0.9312067031860352,17.643120217903196,1.6982384538352837,0.0,0,5,0.796340823173523,17.839113435272807,4.538294420283245,0.0,0,16,0.8505365252494812,8.079365293350527,-1.4606732091697585,0.0,2,8,0.9111782908439636,8.372424498104998,-1.8319162947761434,0.0,2,11,0.8329525589942932,12.84900188861932,1.6534397224545532,0.0,0,13,0.8178176879882812,12.615679100764243,8.649844152307715,0.0,1,12,0.772961437702179,12.755598055374772,5.5218946935142394,0.0,0,14,0.7939900755882263
